ipen;idTaxon;secteur;matched_name;Inventaire FRIBG;taxon.ott_id;ott_id;rank;wikidataId;wd_taxa_qid
XX 0 FRIBG 10003257;Valeriana alliariifolia Vahl;Syst‚¨me 1;Valeriana alliariifolia;valeriana alliariifolia;5746411;5746411;species;http://www.wikidata.org/entity/Q5550299;Q5550299
CH 0 FRIBG 20100416;Valeriana montana L.;Alp. calcaire 3;Valeriana montana;valeriana montana;21474;21474;species;;
CH 0 FRIBG 20140479;Valeriana montana L.;Alp. calcaire 5;Valeriana montana;valeriana montana;21474;21474;species;;
XX 0 FRIBG 10002429;Valeriana officinalis L.;Syst‚¨me 1;Valeriana officinalis;valeriana officinalis;393341;393341;species;http://www.wikidata.org/entity/Q157819;Q157819
XX 0 FRIBG 10002726;Valeriana officinalis L.;M‚dicinal;Valeriana officinalis;valeriana officinalis;393341;393341;species;http://www.wikidata.org/entity/Q157819;Q157819
CH 0 FRIBG 20080422;Valeriana saliunca All.;Pl. prot‚g‚es;Valeriana saliunca;valeriana saliunca;139318;139318;species;;
CH 0 FRIBG 20080422;Valeriana saliunca All.;Alp. calcaire 4;Valeriana saliunca;valeriana saliunca;139318;139318;species;;
AT 0 FRIBG 20070027;Valeriana supina Ard.;Alp. calcaire 5;Valeriana supina;valeriana supina;21451;21451;species;;
CH 0 FRIBG 20020686;Valeriana tripteris L.;Alp. calcaire 6;Valeriana tripteris;valeriana tripteris;445625;445625;species;http://www.wikidata.org/entity/Q159919;Q159919
XX 0 FRIBG 10002431;Valerianella locusta (L.) Laterr.;Syst‚¨me 1;Valerianella locusta;valerianella locusta;459098;459098;species;http://www.wikidata.org/entity/Q158954;Q158954
XX 0 FRIBG 20160515;Vanda christensoniana (Haager) L.M.Gardiner;Serre 2;Vanda christensoniana;vanda christensoniana;662972;662972;species;;
XX 0 FRIBG 20160515;Vanda christensoniana (Haager) L.M.Gardiner;Serre 4;Vanda christensoniana;vanda christensoniana;662972;662972;species;;
XX 0 FRIBG 10000265;Vanda tricolor Lindl.;Serre 4;Vanda tricolor;vanda tricolor;734937;734937;species;;
XX 0 FRIBG 10000264;Vanda tricolor Lindl.;Serre 2;Vanda tricolor;vanda tricolor;734937;734937;species;;
XX 0 FRIBG 10000264;Vanda tricolor Lindl.;Serre 4;Vanda tricolor;vanda tricolor;734937;734937;species;;
XX 0 FRIBG 10003632;Vanda tricolor Lindl.;Serre 4;Vanda tricolor;vanda tricolor;734937;734937;species;;
XX 0 FRIBG 19910134;Vangueria esculenta S. Moore;Serre 5;Vangueria esculenta;vangueria esculenta;157916;157916;species;;
XX 0 FRIBG 10000310;Vanilla planifolia Andrews;Serre 5;Vanilla planifolia;vanilla planifolia;713007;713007;species;http://www.wikidata.org/entity/Q7224923;Q7224923
XX 0 FRIBG 20140418;Vanilla planifolia Andrews;Multiplication;Vanilla planifolia;vanilla planifolia;713007;713007;species;http://www.wikidata.org/entity/Q7224923;Q7224923
XX 0 FRIBG 10002433;Veltheimia capensis (L.) DC.;Serre 1 S-Afr.;Veltheimia capensis;veltheimia capensis;3969377;3969377;species;http://www.wikidata.org/entity/Q7919333;Q7919333
IT 0 FRIBG 20030860;Veratrum album L. subsp. album;Alp. calcaire 4;Veratrum album;veratrum album;603938;603938;species;http://www.wikidata.org/entity/Q157547;Q157547
CH 0 FRIBG 19990298;Veratrum album subsp. lobelianum (Bernh.) Arcang.;Alp. calcaire 3;Veratrum album;veratrum album;603938;603938;species;http://www.wikidata.org/entity/Q157547;Q157547
CH 0 FRIBG 20100408;Veratrum album subsp. lobelianum (Bernh.) Arcang.;Syst‚¨me 4;Veratrum album;veratrum album;603938;603938;species;http://www.wikidata.org/entity/Q157547;Q157547
XX 0 FRIBG 10002434;Veratrum nigrum L.;Syst‚¨me 4;Veratrum nigrum;veratrum nigrum;290488;290488;species;http://www.wikidata.org/entity/Q158898;Q158898
FR 0 FRIBG 20140373;Verbascum blattaria L.;Syst‚¨me 1;Verbascum blattaria;verbascum blattaria;237570;237570;species;http://www.wikidata.org/entity/Q159450;Q159450
XX 0 FRIBG 10002435;Verbascum bombyciferum Boiss.;Syst‚¨me 1;Verbascum bombyciferum;verbascum bombyciferum;3883068;3883068;species;http://www.wikidata.org/entity/Q17746039;Q17746039
;Verbascum densiflorum Bertol.;M‚dicinal;Verbascum densiflorum;verbascum densiflorum;3883072;3883072;species;http://www.wikidata.org/entity/Q163927;Q163927
XX 0 FRIBG 10002437;Verbascum lychnitis L.;Syst‚¨me 1;Verbascum lychnitis;verbascum lychnitis;1059237;1059237;species;http://www.wikidata.org/entity/Q158889;Q158889
XX 0 FRIBG 10002439;Verbascum nigrum L.;Syst‚¨me 1;Verbascum nigrum;verbascum nigrum;934441;934441;species;http://www.wikidata.org/entity/Q162040;Q162040
RO 0 BERN 1980/93;Verbascum phoeniceum L.;Syst‚¨me 1;Verbascum phoeniceum;verbascum phoeniceum;71734;71734;species;http://www.wikidata.org/entity/Q159104;Q159104
DE 0 HAL 1315161;Verbascum thapsus L. s.l.;Syst‚¨me 1;Verbascum thapsus;verbascum thapsus;35629;35629;species;http://www.wikidata.org/entity/Q160095;Q160095
XX 0 FRIBG 10002444;Verbena bonariensis L.;Syst‚¨me 1;Verbena bonariensis;verbena bonariensis;595183;595183;species;;
XX 0 FRIBG 10002445;Verbena canadensis (L.) Britten;Syst‚¨me 1;Verbena canadensis;verbena canadensis;150064;150064;species;;
XX 0 FRIBG 10002447;Verbena officinalis L.;Syst‚¨me 1;Verbena officinalis;verbena officinalis;472462;472462;species;http://www.wikidata.org/entity/Q161417;Q161417
XX 0 FRIBG 10002448;Verbena rigida Spreng.;Syst‚¨me 1;Verbena rigida;verbena rigida;287755;287755;species;;
XX 0 FRIBG 10002449;Vernonia noveboracencis (L.) Michx.;Syst‚¨me 1;Vernonia noveboracensis;vernonia noveboracencis;442622;442622;species;;
CH 0 FRIBG 20140286;Veronica aphylla L.;Alp. calcaire 3;Veronica aphylla;veronica aphylla;859558;859558;species;;
CH 0 FRIBG 20160635;Veronica aphylla L.;Alp. calcaire 4;Veronica aphylla;veronica aphylla;859558;859558;species;;
XX 0 FRIBG 19870199;Veronica beccabunga L.;Pl. aquatiques;Veronica beccabunga;veronica beccabunga;653021;653021;species;;
XX 0 FRIBG 10002451;Veronica chamaedrys L.;Syst‚¨me 1;Veronica chamaedrys;veronica chamaedrys;131111;131111;species;http://www.wikidata.org/entity/Q157343;Q157343
XX 0 FRIBG 10002452;Veronica filiformis Smith.;Syst‚¨me 1;Veronica aphylla;veronica aphylla;859558;859558;species;;
XX 0 FRIBG 10002453;Veronica fruticans Jacq.;Alp. calcaire 3;Veronica fruticans;veronica fruticans;91025;91025;species;;
CH 0 STGAL 20449;Veronica fruticans Jacq.;Alp. calcaire 5;Veronica fruticans;veronica fruticans;91025;91025;species;;
CH 0 FRIBG 20170507;Veronica fruticulosa L.;Syst‚¨me 1;Veronica fruticulosa;veronica fruticulosa;131109;131109;species;;
CH 0 FRIBG 20040628;Veronica fruticulosa L.;Alp. calcaire 5;Veronica fruticulosa;veronica fruticulosa;131109;131109;species;;
CH 0 FRIBG 20050490;Veronica fruticulosa L.;Bacs tuf;Veronica fruticulosa;veronica fruticulosa;131109;131109;species;;
XX 0 FRIBG 10002946;Veronica gentianoides Vahl;Syst‚¨me 1;Veronica gentianoides;veronica gentianoides;131120;131120;species;http://www.wikidata.org/entity/Q4108008;Q4108008
RU 0 FRIBG 20040364;Veronica gentianoides Vahl;Rocaille 2;Veronica gentianoides;veronica gentianoides;131120;131120;species;http://www.wikidata.org/entity/Q4108008;Q4108008
XX 0 FRIBG 10002454;Veronica kellerei Degen et Urum.;Pl. m‚dit.;Veronica aphylla;veronica aphylla;859558;859558;species;;
CH 0 FRIBG 20050003;Veronica officinalis L.;Alp. siliceux;Veronica officinalis;veronica officinalis;492806;492806;species;http://www.wikidata.org/entity/Q156402;Q156402
XX 0 FRIBG 19870177;Veronica officinalis L.;Alp. siliceux;Veronica officinalis;veronica officinalis;492806;492806;species;http://www.wikidata.org/entity/Q156402;Q156402
XX 0 FRIBG 19870367;Veronica officinalis L.;Syst‚¨me 1;Veronica officinalis;veronica officinalis;492806;492806;species;http://www.wikidata.org/entity/Q156402;Q156402
;Veronica peregrina L.;Syst‚¨me 1;Veronica cana;veronicaicata;5783413;5783413;species;;
XX 0 FRIBG 10002947;Veronica prostrata L. subsp. prostrata;Syst‚¨me 1;Veronica prostrata;veronica prostrata;201039;201039;species;;
IT 0 FRIBG 20000349;Veronica prostrata L. subsp. prostrata;Steppe val.;Veronica prostrata;veronica prostrata;201039;201039;species;;
XX 0 FRIBG 10002456;Veronica serpyllifolia L. subsp. serpyllifolia;Syst‚¨me 1;Veronica aphylla;veronica aphylla;859558;859558;species;;
XX 0 FRIBG 20010042;Veronica spicata subsp. incana (L.) Walters;Rocaille 1;Berteroa incana;berteroa incana;622451;622451;species;http://www.wikidata.org/entity/Q159029;Q159029
XX 0 FRIBG 10002949;Veronica teucrium L.;Syst‚¨me 1;Veronica teucrium;veronica teucrium;653037;653037;species;http://www.wikidata.org/entity/Q159093;Q159093
XX 0 FRIBG 19980510;Veronica teucrium L.;Place du tilleul;Veronica teucrium;veronica teucrium;653037;653037;species;http://www.wikidata.org/entity/Q159093;Q159093
XX 0 FRIBG 20050476;Veronica teucrium L.;Alp. calcaire 2;Veronica teucrium;veronica teucrium;653037;653037;species;http://www.wikidata.org/entity/Q159093;Q159093
XX 0 BERN 2005/281 GP;Veronica topiaria (L.B.Moore) Garn.-Jones;Syst‚¨me 1;Veronica topiaria;veronica topiaria;5800647;5800647;species;;
CH 0 FRIBG 20040222;Veronica urticifolia Jacq.;Alp. calcaire 2;Veronica urticifolia;veronica urticifolia;705728;705728;species;;
XX 0 FRIBG 19970534;Vetiveria zizanioides (L.) Nash;Serre 5;Vetiveria zizanioides;vetiveria zizanioides;281780;281780;species;http://www.wikidata.org/entity/Q378568;Q378568
XX 0 BHU 1978-42;Viburnum dilatatum Thunb.;Syst‚¨me 1;Viburnum dilatatum;viburnum dilatatum;205155;205155;species;http://www.wikidata.org/entity/Q5965416;Q5965416
XX 0 FRIBG 20150408;Viburnum farreri Stearn;Syst‚¨me 1;Viburnum farreri;viburnum farreri;205167;205167;species;http://www.wikidata.org/entity/Q3498187;Q3498187
XX 0 FRIBG 20150327;Viburnum lantana L.;Syst‚¨me 1;Viburnum lantana;viburnum lantana;572547;572547;species;http://www.wikidata.org/entity/Q158508;Q158508
CH 0 FRIBG 20040409;Viburnum opulus L.;Zone humide;Viburnum opulus;viburnum opulus;117453;117453;species;http://www.wikidata.org/entity/Q156928;Q156928
XX 0 FRIBG 10002460;Viburnum plicatum Thunb. fo. tomentosum Miq.;Microscopie;Viburnum plicatum;viburnum plicatum;1064635;1064635;species;http://www.wikidata.org/entity/Q2723742;Q2723742
XX 0 FRIBG 10002729;Viburnum plicatum Thunb. fo. tomentosum Miq.;Entr‚e AMI;Viburnum plicatum;viburnum plicatum;1064635;1064635;species;http://www.wikidata.org/entity/Q2723742;Q2723742
FR 0 FRIBG 19910796;Viburnum tinus L.;Pl. m‚dit.;Viburnum tinus;viburnum tinus;51742;51742;species;http://www.wikidata.org/entity/Q1321268;Q1321268
XX 0 FRIBG 10002462;Vicia cracca L. s.l.;Syst‚¨me 2;Vicia cracca;vicia cracca;539541;539541;species;http://www.wikidata.org/entity/Q147159;Q147159
XX 0 FRIBG 10000210;Vicia ervilia (L.) Willd.;Syst‚¨me 2;Vicia ervilia;vicia ervilia;137009;137009;species;http://www.wikidata.org/entity/Q163064;Q163064
XX 0 FRIBG 10002463;Vicia faba L. var. faba;Syst‚¨me 2;Vicia faba;vicia faba;539544;539544;species;http://www.wikidata.org/entity/Q131342;Q131342
XX 0 FRIBG 10002464;Vicia hirsuta (L.) Gray;Syst‚¨me 2;Vicia hirsuta;vicia hirsuta;1065971;1065971;species;http://www.wikidata.org/entity/Q159732;Q159732
XX 0 FRIBG 10002466;Vicia orobus DC.;Syst‚¨me 2;Vicia orobus;vicia orobus;493588;493588;species;;
XX 0 FRIBG 10002467;Vicia pannonica Crantz;Syst‚¨me 2;Vicia pannonica;vicia pannonica;131466;131466;species;http://www.wikidata.org/entity/Q159767;Q159767
XX 0 MJG 19-63970;Vicia sativa L. s.l.;Syst‚¨me 2;Vicia sativa;vicia sativa;1056096;1056096;species;http://www.wikidata.org/entity/Q157071;Q157071
XX 0 FRIBG 10002469;Vicia sepium L.;Syst‚¨me 2;Vicia sepium;vicia sepium;719855;719855;species;http://www.wikidata.org/entity/Q148570;Q148570
CH 0 FRIBG 20090424;Vicia sylvatica L.;Alp. calcaire 4;Vicia sylvatica;vicia sylvatica;682375;682375;species;http://www.wikidata.org/entity/Q159755;Q159755
XX 0 FRIBG 10000212;Vicia villosa Roth subsp. villosa;Syst‚¨me 2;Vicia villosa;vicia villosa;1065968;1065968;species;http://www.wikidata.org/entity/Q159752;Q159752
XX 0 FRIBG 20060634;Vigna angularis (Willd.) Ohwi et Ohashi var. angularis;Syst‚¨me 2;Vigna angularis;vigna angularis;1065959;1065959;species;http://www.wikidata.org/entity/Q380279;Q380279
XX 0 FRIBG 10002472;Vigna radiata (L.) R. Wilczek var. radiata;Syst‚¨me 2;Vigna radiata;vigna radiata;806245;806245;species;http://www.wikidata.org/entity/Q484447;Q484447
XX 0 STGAL 43/1984;Vigna unguiculata subsp. sesquipedalis (L.) Verdc.;Couches;Vigna unguiculata;vigna unguiculata;1065941;1065941;species;http://www.wikidata.org/entity/Q498940;Q498940
XX 0 FRIBG 19910691;Villamilla peruviana Hook. f.;Serre 5;Villamilla peruviana;villamilla peruviana;174038;174038;species;;
XX 0 FRIBG 10002473;Vinca major L.;Syst‚¨me 1;Vinca major;vinca major;29109;29109;species;http://www.wikidata.org/entity/Q161746;Q161746
XX 0 FRIBG 10002474;Vinca minor L.;Syst‚¨me 1;Vinca minor;vinca minor;142101;142101;species;http://www.wikidata.org/entity/Q161777;Q161777
XX 0 FRIBG 10002474;Vinca minor L.;M‚dicinal;Vinca minor;vinca minor;142101;142101;species;http://www.wikidata.org/entity/Q161777;Q161777
XX 0 FRIBG 10002475;Vincetoxicum hirundinaria Medik.;Syst‚¨me 1;Vincetoxicum hirundinaria;vincetoxicum hirundinaria;46131;46131;species;http://www.wikidata.org/entity/Q157331;Q157331
CH 0 FRIBG 20050501;Vincetoxicum hirundinaria Medik.;Alp. calcaire 3;Vincetoxicum hirundinaria;vincetoxicum hirundinaria;46131;46131;species;http://www.wikidata.org/entity/Q157331;Q157331
XX 0 FRIBG 10002476;Viola arborescens L.;Pl. m‚dit.;Viola canina;viola canina;162701;162701;species;;
CH 0 FRIBG 20030979;Viola biflora L.;Alp. calcaire 2;Viola biflora;viola biflora;436216;436216;species;http://www.wikidata.org/entity/Q232344;Q232344
;Viola cornuta L.;Syst‚¨me 2;Viola cornuta;viola cornuta;574009;574009;species;;
CH 0 FRIBG 19970480;Viola elatior Fr.;Alp. calcaire 2;Viola elatior;viola elatior;1089593;1089593;species;;
FI 0 FRIBG 20070073;Viola mirabilis L.;Alp. calcaire 3;Viola mirabilis;viola mirabilis;741833;741833;species;;
CH 0 FRIBG 20150342;Viola odorata L.;Syst‚¨me 2;Viola odorata;viola odorata;1039231;1039231;species;http://www.wikidata.org/entity/Q108684;Q108684
CH 0 FRIBG 20160371;Viola persicifolia auct.;Pl. prot‚g‚es;Viola persicifolia;viola persicifolia;685675;685675;species;;
PAYS INCONNU 0 G 19785365;Viola pinnata L.;Alp. calcaire 1;Viola pinnata;viola pinnata;1039235;1039235;species;;
CH 0 FRIBG 20030890;Viola pumila Chaix;Alp. calcaire 2;Viola pumila;viola pumila;162685;162685;species;;
XX 0 GZU YY 220047;Viola reichenbachiana Boreau;Syst‚¨me 2;Viola reichenbachiana;viola reichenbachiana;462215;462215;species;http://www.wikidata.org/entity/Q594058;Q594058
CH 0 FRIBG 20040488;Viola riviniana Rchb.;Alp. calcaire 2;Viola riviniana;viola riviniana;1080619;1080619;species;;
XX 0 TAL 201440507;Viola tricolor L.;M‚dicinal;Viola tricolor;viola tricolor;1080622;1080622;species;http://www.wikidata.org/entity/Q190326;Q190326
XX 0 FRIBG 10002484;Viscum album L. subsp. album;M‚dicinal;Viscum album;viscum album;914239;914239;species;http://www.wikidata.org/entity/Q144940;Q144940
;Viscum album L. subsp. album;Arboretum;Viscum album;viscum album;914239;914239;species;http://www.wikidata.org/entity/Q144940;Q144940
GR 0 FRIBG 20000297;Vitex agnus-castus L.;Mur;Vitex agnus-castus;vitex agnus-castus;988127;988127;species;http://www.wikidata.org/entity/Q259318;Q259318
XX 0 FRIBG 10000213;Vitex negundo L. s.l.;Cour;Vitex negundo;vitex negundo;614659;614659;species;http://www.wikidata.org/entity/Q14807863;Q14807863
XX 0 FRIBG 10000213;Vitex negundo L. s.l.;Syst‚¨me 1;Vitex negundo;vitex negundo;614659;614659;species;http://www.wikidata.org/entity/Q14807863;Q14807863
XX 0 FRIBG 20031223;Vitis 'Gros Frambois‚' ou 'Isabelle' ou 'Uva americana';Mur;;;;;;;
XX 0 FRIBG 10002490;Vitis 'Muscat de la Birse';Mur;Vitis vinifera;vitis vinifera;756728;756728;species;http://www.wikidata.org/entity/Q30046;Q30046
XX 0 FRIBG 10002486;Vitis labrusca L.;Syst‚¨me 2;Vitis labrusca;vitis labrusca;683964;683964;species;http://www.wikidata.org/entity/Q311720;Q311720
XX 0 FRIBG 10002489;Vitis Raisin blanc ?;Mur;Vitis labrusca;vitis labrusca;683964;683964;species;http://www.wikidata.org/entity/Q311720;Q311720
IT 0 P 2013g090;Vitis vinifera L. subsp. vinifera;Syst‚¨me 2;Vitis vinifera;vitis vinifera;756728;756728;species;http://www.wikidata.org/entity/Q30046;Q30046
XX 0 FRIBG 20190245;Vitis vinifera L. subsp. vinifera;Syst‚¨me 2;Vitis vinifera;vitis vinifera;756728;756728;species;http://www.wikidata.org/entity/Q30046;Q30046
XX 0 FRIBG 10002488;Vitis vinifera L. subsp. vinifera 'Pinot noir';Mur;Vitis vinifera;vitis vinifera;756728;756728;species;http://www.wikidata.org/entity/Q30046;Q30046
XX 0 FRIBG 10002487;Vitis vulpina L.;Syst‚¨me 2;Vitis vulpina;vitis vulpina;602495;602495;species;http://www.wikidata.org/entity/Q1264038;Q1264038
XX 0 FRIBG 10000446;Vriesea carinata Wawra;Serre 4;Vriesea carinata;vriesea carinata;595878;595878;species;;
XX 0 FRIBG 10000446;Vriesea carinata Wawra;Serre 2;Vriesea carinata;vriesea carinata;595878;595878;species;;
XX 0 FRIBG 10000447;Vriesea incurvata Gaudich.;Serre 2;Vriesea incurvata;vriesea incurvata;704848;704848;species;;
XX 0 FRIBG 10002491;Vulpia myuros (L.) C.C. Gmel.;Syst‚¨me 4;Vulpia myuros;vulpia myuros;1036814;1036814;species;;
XX 0 FRIBG 19860028;Waldsteinia fragarioides Tratt.;Syst‚¨me 2;Waldsteinia fragarioides;waldsteinia fragarioides;731522;731522;species;http://www.wikidata.org/entity/Q50346919;Q50346919
XX 0 FRIBG 20100261;Watsonia pillansii L. Bolus;G‚ophytes;Watsonia pillansii;watsonia pillansii;3998117;3998117;species;;
AT 0 SZU 2016-078;Watsonia pillansii L. Bolus;Serre 1 S-Afr.;Watsonia pillansii;watsonia pillansii;3998117;3998117;species;;
XX 0 FRIBG 20150409;Weigela florida (Bunge) A. DC.;Syst‚¨me 1;Weigela florida;weigela florida;551828;551828;species;http://www.wikidata.org/entity/Q164323;Q164323
XX 0 FRIBG 19430004;Wisteria floribunda DC. 'Macrobotrys';Mur;Wisteria floribunda;wisteria floribunda;489469;489469;species;http://www.wikidata.org/entity/Q1329209;Q1329209
XX 0 FRIBG 10002497;Wisteria sinensis (Sims) Sweet;Mur;Wisteria sinensis;wisteria sinensis;503587;503587;species;http://www.wikidata.org/entity/Q159116;Q159116
XX 0 FRIBG 20100501;Withania somnifera (L.) Dunal;Mur;Withania somnifera;withania somnifera;374058;374058;species;http://www.wikidata.org/entity/Q852660;Q852660
AU 1 FRIBG 20060572;Wollemia nobilis W.G. Jones , K.D. Hill et J.M. Allen;Pl. d'orangerie;Wollemia nobilis;wollemia nobilis;625420;625420;species;http://www.wikidata.org/entity/Q190510;Q190510
AT 0 FRIBG 20030181;Wulfenia carinthiaca Jacq.;Rocaille 3;Wulfenia carinthiaca;wulfenia carinthiaca;705713;705713;species;http://www.wikidata.org/entity/Q1795436;Q1795436
XX 0 FRIBG 20000340;X Astroworthia bicarinata (Haw.) G.D. Rowley;Serre 1 S-Afr.;x Astroworthia;x astroworthia;220658;220658;genus;;
XX 0 FRIBG 20140515;X Passiflora 'Anastasia';Orangerie;Passiflora;passiflora.;99202;99202;genus;http://www.wikidata.org/entity/Q161185;Q161185
XX 0 FRIBG 20140515;X Passiflora 'Anastasia';Orangerie;Passiflora;x passiflora;99202;99202;genus;http://www.wikidata.org/entity/Q161185;Q161185
XX 0 FRIBG 20170064;x Phaiocalanthe hybr.;Serre froide;‚‚‚—Phaiocalanthe;x phaiocalanthe;5323153;5323153;genus;;
XX 0 FRIBG 20040725;X Sycoparrotia semidecidua P.K. Endress et Anliker;Pavillon vert;‚‚‚—Sycoparrotia;x sycoparrotia;5325191;5325191;genus;;
XX 0 FRIBG 10002501;X Triticosecale Wittm.;Syst‚¨me 4;x Triticosecale;x triticosecale;4731601;4731601;genus;;
XX 0 FRIBG 10000078;Xanthium spinosum L.;Syst‚¨me 1;Xanthium spinosum;xanthiuminosum;120844;120844;species;http://www.wikidata.org/entity/Q643890;Q643890
XX 0 FRIBG 10000079;Xanthium strumarium L.;Syst‚¨me 1;Xanthium strumarium;xanthium strumarium;709045;709045;species;http://www.wikidata.org/entity/Q857159;Q857159
XX 0 FRIBG 20150377;Xanthorhiza simplicissima Marshall;Syst‚¨me 3;Xanthorhiza simplicissima;xanthorhiza simplicissima;768466;768466;species;http://www.wikidata.org/entity/Q1499457;Q1499457
PE 0 BAS 457/2006 ex W P;Xanthosoma pubescens Poepp.;Serre 4;Xanthosoma pubescens;xanthosoma pubescens;3999075;3999075;species;;
XX 0 FRIBG 10000080;Xeranthemum annuum L.;Syst‚¨me 1;Xeranthemum annuum;xeranthemum annuum;265951;265951;species;http://www.wikidata.org/entity/Q2054752;Q2054752
FR 0 P 2017g247;Xeranthemum inapertum (L.) Mill.;Steppe val.;Xeranthemum annuum;xeranthemum annuum;265951;265951;species;http://www.wikidata.org/entity/Q2054752;Q2054752
